Country,EdLevel,YearsCodePro,Salary,lat,lon
Germany,Master’s degree,5.0,232483.0,51.13372269040778,10.288485092742851
United States of America,Master’s degree,23.0,160000.0,45.70562800215178,-112.5994359115045
Canada,Master’s degree,23.0,48724.0,61.46907614534896,-98.14238137209708
United States of America,Master’s degree,4.0,102000.0,45.70562800215178,-112.5994359115045
United Kingdom,Bachelor’s degree,7.0,50256.0,53.91477348053706,-2.8531353951805545
United States of America,Bachelor’s degree,13.0,230000.0,45.70562800215178,-112.5994359115045
United Kingdom,Post grad,14.0,60307.0,53.91477348053706,-2.8531353951805545
France,Post grad,12.0,31992.0,42.46070432663372,-2.8766966992706267
United States of America,Master’s degree,17.0,93000.0,45.70562800215178,-112.5994359115045
Germany,Bachelor’s degree,0.5,63986.0,51.13372269040778,10.288485092742851
Russia,Master’s degree,5.0,33252.0,61.98084075071274,96.87522325596434
United States of America,Bachelor’s degree,38.0,133000.0,45.70562800215178,-112.5994359115045
United States of America,Less than a Bachelors,6.0,65000.0,45.70562800215178,-112.5994359115045
Canada,Bachelor’s degree,25.0,195210.0,61.46907614534896,-98.14238137209708
France,Master’s degree,25.0,69144.0,42.46070432663372,-2.8766966992706267
United States of America,Less than a Bachelors,25.0,62000.0,45.70562800215178,-112.5994359115045
United States of America,Less than a Bachelors,5.0,130000.0,45.70562800215178,-112.5994359115045
Austria,Less than a Bachelors,25.0,85315.0,47.6139487927463,14.076158884337072
New Zealand,Bachelor’s degree,12.0,49858.0,-41.662578757158684,172.70192594405574
United States of America,Post grad,15.0,150000.0,45.70562800215178,-112.5994359115045
Italy,Less than a Bachelors,24.0,95979.0,42.751183052964265,12.140788372235871
Greece,Master’s degree,5.0,31993.0,39.066715899713955,22.719813447095053
United States of America,Bachelor’s degree,15.0,180000.0,45.70562800215178,-112.5994359115045
Argentina,Bachelor’s degree,10.0,30000.0,-35.4468214894951,-65.17536077114173
United States of America,Master’s degree,15.0,225000.0,45.70562800215178,-112.5994359115045
Brazil,Bachelor’s degree,6.0,19944.0,-10.806773643498916,-53.05434003576711
Spain,Post grad,9.0,42657.0,40.348656106226734,-3.6170206023873743
New Zealand,Bachelor’s degree,25.0,160833.0,-41.662578757158684,172.70192594405574
United States of America,Bachelor’s degree,5.0,205000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,10.0,145000.0,45.70562800215178,-112.5994359115045
Russia,Master’s degree,14.0,16620.0,61.98084075071274,96.87522325596434
Russia,Less than a Bachelors,25.0,93516.0,61.98084075071274,96.87522325596434
Iran,Bachelor’s degree,5.0,25524.0,32.51891731762539,54.285451496891426
United States of America,Bachelor’s degree,4.0,200000.0,45.70562800215178,-112.5994359115045
Canada,Master’s degree,37.0,97605.0,61.46907614534896,-98.14238137209708
United States of America,Bachelor’s degree,14.0,110000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,6.0,135000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,5.0,90000.0,45.70562800215178,-112.5994359115045
United States of America,Less than a Bachelors,10.0,200000.0,45.70562800215178,-112.5994359115045
Mexico,Bachelor’s degree,0.5,18060.0,23.935371902244835,-102.5763495239869
United Kingdom,Master’s degree,13.0,69102.0,53.91477348053706,-2.8531353951805545
United Kingdom,Less than a Bachelors,34.0,69102.0,53.91477348053706,-2.8531353951805545
United States of America,Bachelor’s degree,22.0,87000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,14.0,101000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,1.0,100000.0,45.70562800215178,-112.5994359115045
United States of America,Less than a Bachelors,25.0,100000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,0.5,75000.0,45.70562800215178,-112.5994359115045
United States of America,Master’s degree,10.0,225000.0,45.70562800215178,-112.5994359115045
Ireland,Master’s degree,15.0,106644.0,53.18059120995006,-8.010236544877012
Poland,Master’s degree,14.0,127968.0,52.14826021933187,19.31101430844868
United States of America,Bachelor’s degree,8.0,156000.0,45.70562800215178,-112.5994359115045
Germany,Post grad,24.0,90647.0,51.13372269040778,10.288485092742851
United States of America,Bachelor’s degree,10.0,180000.0,45.70562800215178,-112.5994359115045
Germany,Bachelor’s degree,5.0,74651.0,51.13372269040778,10.288485092742851
United States of America,Less than a Bachelors,5.0,210000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,4.0,110000.0,45.70562800215178,-112.5994359115045
United States of America,Less than a Bachelors,10.0,120000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,7.0,115000.0,45.70562800215178,-112.5994359115045
Canada,Bachelor’s degree,16.0,78084.0,61.46907614534896,-98.14238137209708
United States of America,Bachelor’s degree,12.0,182500.0,45.70562800215178,-112.5994359115045
Australia,Less than a Bachelors,14.0,106157.0,-25.730654779726077,134.50277547536595
Canada,Less than a Bachelors,8.0,97605.0,61.46907614534896,-98.14238137209708
Denmark,Master’s degree,0.5,70548.0,56.06393446179454,9.876372937675002
United States of America,Bachelor’s degree,6.0,180000.0,45.70562800215178,-112.5994359115045
Netherlands,Bachelor’s degree,10.0,63984.0,52.298700374441786,5.512217100965399
United States of America,Bachelor’s degree,5.0,220000.0,45.70562800215178,-112.5994359115045
Australia,Master’s degree,22.0,104741.0,-25.730654779726077,134.50277547536595
United States of America,Master’s degree,40.0,131311.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,4.0,80000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,4.0,150000.0,45.70562800215178,-112.5994359115045
United States of America,Master’s degree,15.0,165000.0,45.70562800215178,-112.5994359115045
Canada,Less than a Bachelors,34.0,118688.0,61.46907614534896,-98.14238137209708
Japan,Post grad,2.0,39994.0,37.66311081170466,138.06496213270776
Australia,Bachelor’s degree,25.0,84925.0,-25.730654779726077,134.50277547536595
United States of America,Bachelor’s degree,10.0,180000.0,45.70562800215178,-112.5994359115045
Canada,Bachelor’s degree,26.0,195210.0,61.46907614534896,-98.14238137209708
New Zealand,Post grad,25.0,70767.0,-41.662578757158684,172.70192594405574
Canada,Bachelor’s degree,7.0,60906.0,61.46907614534896,-98.14238137209708
United States of America,Bachelor’s degree,5.0,94000.0,45.70562800215178,-112.5994359115045
United States of America,Master’s degree,6.0,156000.0,45.70562800215178,-112.5994359115045
New Zealand,Bachelor’s degree,1.0,46642.0,-41.662578757158684,172.70192594405574
United States of America,Bachelor’s degree,16.0,250000.0,45.70562800215178,-112.5994359115045
United States of America,Master’s degree,24.0,64000.0,45.70562800215178,-112.5994359115045
Netherlands,Master’s degree,6.0,51192.0,52.298700374441786,5.512217100965399
United States of America,Bachelor’s degree,11.0,232000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,1.0,86510.0,45.70562800215178,-112.5994359115045
United States of America,Master’s degree,1.0,140000.0,45.70562800215178,-112.5994359115045
Argentina,Less than a Bachelors,10.0,42408.0,-35.4468214894951,-65.17536077114173
Argentina,Bachelor’s degree,4.0,13800.0,-35.4468214894951,-65.17536077114173
Brazil,Bachelor’s degree,6.0,21096.0,-10.806773643498916,-53.05434003576711
United States of America,Bachelor’s degree,10.0,103000.0,45.70562800215178,-112.5994359115045
Canada,Bachelor’s degree,5.0,86673.0,61.46907614534896,-98.14238137209708
Canada,Master’s degree,17.0,89797.0,61.46907614534896,-98.14238137209708
Chile,Master’s degree,13.0,150000.0,-39.04701430994844,-71.5206439451643
United States of America,Less than a Bachelors,27.0,135000.0,45.70562800215178,-112.5994359115045
Brazil,Bachelor’s degree,5.0,13716.0,-10.806773643498916,-53.05434003576711
United Kingdom,Bachelor’s degree,12.0,96742.0,53.91477348053706,-2.8531353951805545
Canada,Less than a Bachelors,5.0,109777.0,61.46907614534896,-98.14238137209708
Australia,Less than a Bachelors,2.0,42463.0,-25.730654779726077,134.50277547536595
Canada,Bachelor’s degree,6.0,81988.0,61.46907614534896,-98.14238137209708
United States of America,Bachelor’s degree,5.0,190000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,8.0,230000.0,45.70562800215178,-112.5994359115045
Chile,Less than a Bachelors,14.0,17352.0,-39.04701430994844,-71.5206439451643
Japan,Less than a Bachelors,2.0,39210.0,37.66311081170466,138.06496213270776
Australia,Bachelor’s degree,5.0,44842.0,-25.730654779726077,134.50277547536595
United States of America,Bachelor’s degree,1.0,80000.0,45.70562800215178,-112.5994359115045
United States of America,Master’s degree,32.0,176000.0,45.70562800215178,-112.5994359115045
Brazil,Bachelor’s degree,0.5,12324.0,-10.806773643498916,-53.05434003576711
United States of America,Master’s degree,11.0,200000.0,45.70562800215178,-112.5994359115045
Colombia,Bachelor’s degree,5.0,15096.0,3.927213862709704,-73.07773208697478
Japan,Master’s degree,20.0,94103.0,37.66311081170466,138.06496213270776
United States of America,Bachelor’s degree,7.0,163000.0,45.70562800215178,-112.5994359115045
United States of America,Master’s degree,7.0,220000.0,45.70562800215178,-112.5994359115045
Australia,Master’s degree,13.0,141542.0,-25.730654779726077,134.50277547536595
India,Bachelor’s degree,12.0,23215.0,22.92500640740852,79.59370376325381
Australia,Bachelor’s degree,9.0,89879.0,-25.730654779726077,134.50277547536595
Canada,Master’s degree,3.0,78084.0,61.46907614534896,-98.14238137209708
India,Bachelor’s degree,4.0,18701.0,22.92500640740852,79.59370376325381
United States of America,Bachelor’s degree,11.0,125000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,35.0,200000.0,45.70562800215178,-112.5994359115045
United States of America,Less than a Bachelors,6.0,220000.0,45.70562800215178,-112.5994359115045
United States of America,Master’s degree,18.0,165000.0,45.70562800215178,-112.5994359115045
United States of America,Master’s degree,13.0,200000.0,45.70562800215178,-112.5994359115045
United States of America,Master’s degree,10.0,120000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,11.0,209000.0,45.70562800215178,-112.5994359115045
United States of America,Less than a Bachelors,7.0,110000.0,45.70562800215178,-112.5994359115045
Finland,Less than a Bachelors,10.0,79983.0,64.50409403963651,26.211764610296353
Australia,Less than a Bachelors,7.0,76433.0,-25.730654779726077,134.50277547536595
Australia,Bachelor’s degree,0.5,46001.0,-25.730654779726077,134.50277547536595
India,Master’s degree,5.0,12897.0,22.92500640740852,79.59370376325381
United States of America,Master’s degree,4.0,135000.0,45.70562800215178,-112.5994359115045
Germany,Post grad,25.0,69318.0,51.13372269040778,10.288485092742851
United States of America,Master’s degree,10.0,115000.0,45.70562800215178,-112.5994359115045
India,Bachelor’s degree,4.0,37700.0,22.92500640740852,79.59370376325381
United States of America,Bachelor’s degree,1.0,98000.0,45.70562800215178,-112.5994359115045
France,Master’s degree,6.0,85315.0,42.46070432663372,-2.8766966992706267
Australia,Bachelor’s degree,2.0,79971.0,-25.730654779726077,134.50277547536595
Sweden,Bachelor’s degree,27.0,73140.0,62.811484968080336,16.59626584684802
Japan,Master’s degree,3.0,43131.0,37.66311081170466,138.06496213270776
Slovenia,Bachelor’s degree,3.0,14076.0,46.12542205901039,14.938152320795732
India,Master’s degree,17.0,128972.0,22.92500640740852,79.59370376325381
India,Master’s degree,0.5,10836.0,22.92500640740852,79.59370376325381
Ukraine,Master’s degree,2.0,27216.0,48.97301760592337,31.369528906580406
United States of America,Master’s degree,20.0,150000.0,45.70562800215178,-112.5994359115045
Israel,Bachelor’s degree,12.0,157836.0,31.4849193900197,35.003851206429005
Netherlands,Master’s degree,18.0,127972.0,52.298700374441786,5.512217100965399
Germany,Less than a Bachelors,0.5,44790.0,51.13372269040778,10.288485092742851
India,Bachelor’s degree,1.0,14187.0,22.92500640740852,79.59370376325381
United States of America,Bachelor’s degree,5.0,190000.0,45.70562800215178,-112.5994359115045
United States of America,Master’s degree,15.0,93500.0,45.70562800215178,-112.5994359115045
Canada,Bachelor’s degree,24.0,156168.0,61.46907614534896,-98.14238137209708
Poland,Bachelor’s degree,6.0,17760.0,52.14826021933187,19.31101430844868
United States of America,Bachelor’s degree,10.0,189000.0,45.70562800215178,-112.5994359115045
India,Bachelor’s degree,6.0,23215.0,22.92500640740852,79.59370376325381
United States of America,Less than a Bachelors,11.0,250000.0,45.70562800215178,-112.5994359115045
Germany,Less than a Bachelors,14.0,49056.0,51.13372269040778,10.288485092742851
United Kingdom,Post grad,3.0,38948.0,53.91477348053706,-2.8531353951805545
Finland,Master’s degree,4.0,51192.0,64.50409403963651,26.211764610296353
United States of America,Master’s degree,5.0,100000.0,45.70562800215178,-112.5994359115045
United Kingdom,Post grad,3.0,81666.0,53.91477348053706,-2.8531353951805545
Russia,Master’s degree,8.0,43293.0,61.98084075071274,96.87522325596434
Finland,Less than a Bachelors,9.0,58872.0,64.50409403963651,26.211764610296353
Australia,Bachelor’s degree,28.0,84925.0,-25.730654779726077,134.50277547536595
Lithuania,Less than a Bachelors,0.5,29436.0,55.284319484766066,23.88064027584349
United States of America,Master’s degree,7.0,150000.0,45.70562800215178,-112.5994359115045
Denmark,Master’s degree,14.0,110124.0,56.06393446179454,9.876372937675002
Bulgaria,Less than a Bachelors,21.0,114510.0,42.7531187620217,25.19511095327711
India,Master’s degree,16.0,28374.0,22.92500640740852,79.59370376325381
Bulgaria,Less than a Bachelors,15.0,52344.0,42.7531187620217,25.19511095327711
Germany,Less than a Bachelors,2.0,53322.0,51.13372269040778,10.288485092742851
Germany,Master’s degree,25.0,95979.0,51.13372269040778,10.288485092742851
Germany,Less than a Bachelors,4.0,48624.0,51.13372269040778,10.288485092742851
Turkey,Bachelor’s degree,4.0,16764.0,39.06837194061471,35.116900150938406
France,Master’s degree,2.0,61853.0,42.46070432663372,-2.8766966992706267
India,Bachelor’s degree,7.0,13932.0,22.92500640740852,79.59370376325381
Turkey,Bachelor’s degree,7.0,72000.0,39.06837194061471,35.116900150938406
Israel,Less than a Bachelors,35.0,129132.0,31.4849193900197,35.003851206429005
Russia,Bachelor’s degree,6.0,45720.0,61.98084075071274,96.87522325596434
Denmark,Bachelor’s degree,4.0,60228.0,56.06393446179454,9.876372937675002
United Kingdom,Master’s degree,4.0,61186.0,53.91477348053706,-2.8531353951805545
Spain,Bachelor’s degree,1.0,42657.0,40.348656106226734,-3.6170206023873743
Italy,Less than a Bachelors,5.0,35192.0,42.751183052964265,12.140788372235871
Denmark,Master’s degree,3.0,72264.0,56.06393446179454,9.876372937675002
United Kingdom,Bachelor’s degree,4.0,43974.0,53.91477348053706,-2.8531353951805545
Germany,Master’s degree,6.0,85315.0,51.13372269040778,10.288485092742851
Portugal,Bachelor’s degree,9.0,69108.0,39.63404977497817,-8.055765588295687
Israel,Bachelor’s degree,8.0,43044.0,31.4849193900197,35.003851206429005
Norway,Master’s degree,36.0,93335.0,69.15685630975351,15.468119955206761
United Kingdom,Bachelor’s degree,22.0,138203.0,53.91477348053706,-2.8531353951805545
Russia,Bachelor’s degree,3.0,27012.0,61.98084075071274,96.87522325596434
Sweden,Bachelor’s degree,11.0,91416.0,62.811484968080336,16.59626584684802
India,Bachelor’s degree,6.0,12897.0,22.92500640740852,79.59370376325381
France,Master’s degree,7.0,85315.0,42.46070432663372,-2.8766966992706267
South Africa,Master’s degree,24.0,75864.0,-28.947033259979115,25.048013879861678
France,Bachelor’s degree,8.0,44796.0,42.46070432663372,-2.8766966992706267
France,Master’s degree,16.0,52255.0,42.46070432663372,-2.8766966992706267
Australia,Less than a Bachelors,22.0,113234.0,-25.730654779726077,134.50277547536595
Lithuania,Less than a Bachelors,21.0,76788.0,55.284319484766066,23.88064027584349
Spain,Master’s degree,18.0,36576.0,40.348656106226734,-3.6170206023873743
Norway,Master’s degree,18.0,82964.0,69.15685630975351,15.468119955206761
South Africa,Bachelor’s degree,15.0,53100.0,-28.947033259979115,25.048013879861678
Switzerland,Master’s degree,4.0,125340.0,46.79173768366762,8.118300613385486
France,Master’s degree,17.0,46923.0,42.46070432663372,-2.8766966992706267
Spain,Master’s degree,5.0,31993.0,40.348656106226734,-3.6170206023873743
United Kingdom,Post grad,2.0,67845.0,53.91477348053706,-2.8531353951805545
India,Less than a Bachelors,10.0,51589.0,22.92500640740852,79.59370376325381
Spain,Post grad,20.0,63986.0,40.348656106226734,-3.6170206023873743
South Africa,Bachelor’s degree,8.0,48552.0,-28.947033259979115,25.048013879861678
Sweden,Less than a Bachelors,12.0,76184.0,62.811484968080336,16.59626584684802
Poland,Less than a Bachelors,1.0,24972.0,52.14826021933187,19.31101430844868
United States of America,Bachelor’s degree,1.0,150000.0,45.70562800215178,-112.5994359115045
Romania,Master’s degree,18.0,41412.0,45.857101035738005,24.943252494635377
Poland,Less than a Bachelors,0.5,41628.0,52.14826021933187,19.31101430844868
United Kingdom,Master’s degree,2.0,50256.0,53.91477348053706,-2.8531353951805545
France,Master’s degree,16.0,47990.0,42.46070432663372,-2.8766966992706267
Italy,Bachelor’s degree,8.0,58654.0,42.751183052964265,12.140788372235871
Israel,Less than a Bachelors,6.0,143484.0,31.4849193900197,35.003851206429005
India,Master’s degree,25.0,32243.0,22.92500640740852,79.59370376325381
Germany,Post grad,19.0,149301.0,51.13372269040778,10.288485092742851
United Kingdom,Less than a Bachelors,3.0,56538.0,53.91477348053706,-2.8531353951805545
United Kingdom,Less than a Bachelors,3.0,50256.0,53.91477348053706,-2.8531353951805545
Germany,Less than a Bachelors,0.5,37325.0,51.13372269040778,10.288485092742851
Netherlands,Post grad,13.0,74651.0,52.298700374441786,5.512217100965399
China,Less than a Bachelors,2.0,11712.0,36.555066531858685,103.88361230063249
India,Bachelor’s degree,4.0,13542.0,22.92500640740852,79.59370376325381
Australia,Less than a Bachelors,10.0,48000.0,-25.730654779726077,134.50277547536595
Netherlands,Master’s degree,1.0,35196.0,52.298700374441786,5.512217100965399
United Kingdom,Bachelor’s degree,22.0,74127.0,53.91477348053706,-2.8531353951805545
Belgium,Master’s degree,10.0,67188.0,50.65244095902296,4.580834113854935
China,Master’s degree,13.0,150159.0,36.555066531858685,103.88361230063249
Germany,Less than a Bachelors,12.0,74651.0,51.13372269040778,10.288485092742851
Netherlands,Bachelor’s degree,27.0,70380.0,52.298700374441786,5.512217100965399
Germany,Post grad,28.0,84456.0,51.13372269040778,10.288485092742851
France,Post grad,25.0,63986.0,42.46070432663372,-2.8766966992706267
South Africa,Less than a Bachelors,8.0,77376.0,-28.947033259979115,25.048013879861678
United Kingdom,Less than a Bachelors,22.0,150767.0,53.91477348053706,-2.8531353951805545
Germany,Master’s degree,25.0,95979.0,51.13372269040778,10.288485092742851
Serbia,Less than a Bachelors,8.0,49032.0,44.23303653365162,20.819651926382583
Russia,Less than a Bachelors,10.0,51948.0,61.98084075071274,96.87522325596434
Turkey,Less than a Bachelors,5.0,64000.0,39.06837194061471,35.116900150938406
Bulgaria,Master’s degree,22.0,65436.0,42.7531187620217,25.19511095327711
Germany,Less than a Bachelors,6.0,54388.0,51.13372269040778,10.288485092742851
India,Master’s degree,3.0,38692.0,22.92500640740852,79.59370376325381
India,Bachelor’s degree,4.0,25794.0,22.92500640740852,79.59370376325381
India,Bachelor’s degree,2.0,232152.0,22.92500640740852,79.59370376325381
Poland,Master’s degree,8.0,63828.0,52.14826021933187,19.31101430844868
Ireland,Less than a Bachelors,12.0,69318.0,53.18059120995006,-8.010236544877012
Netherlands,Bachelor’s degree,3.0,38388.0,52.298700374441786,5.512217100965399
United Kingdom,Master’s degree,11.0,69102.0,53.91477348053706,-2.8531353951805545
United Kingdom,Bachelor’s degree,4.0,48999.0,53.91477348053706,-2.8531353951805545
Italy,Less than a Bachelors,6.0,28794.0,42.751183052964265,12.140788372235871
Romania,Bachelor’s degree,10.0,93180.0,45.857101035738005,24.943252494635377
Spain,Bachelor’s degree,5.0,69108.0,40.348656106226734,-3.6170206023873743
India,Bachelor’s degree,8.0,43000.0,22.92500640740852,79.59370376325381
United Kingdom,Bachelor’s degree,17.0,50256.0,53.91477348053706,-2.8531353951805545
United Kingdom,Less than a Bachelors,5.0,31410.0,53.91477348053706,-2.8531353951805545
Portugal,Master’s degree,22.0,45857.0,39.63404977497817,-8.055765588295687
India,Bachelor’s degree,4.0,18056.0,22.92500640740852,79.59370376325381
France,Bachelor’s degree,15.0,38388.0,42.46070432663372,-2.8766966992706267
Spain,Bachelor’s degree,12.0,46923.0,40.348656106226734,-3.6170206023873743
United Kingdom,Less than a Bachelors,10.0,58422.0,53.91477348053706,-2.8531353951805545
South Africa,Less than a Bachelors,31.0,38388.0,-28.947033259979115,25.048013879861678
Denmark,Less than a Bachelors,1.0,48180.0,56.06393446179454,9.876372937675002
Spain,Bachelor’s degree,14.0,87448.0,40.348656106226734,-3.6170206023873743
Portugal,Bachelor’s degree,5.0,15360.0,39.63404977497817,-8.055765588295687
Spain,Bachelor’s degree,6.0,35192.0,40.348656106226734,-3.6170206023873743
Germany,Less than a Bachelors,9.0,83182.0,51.13372269040778,10.288485092742851
United Kingdom,Post grad,10.0,119357.0,53.91477348053706,-2.8531353951805545
France,Master’s degree,14.0,63984.0,42.46070432663372,-2.8766966992706267
Sweden,Less than a Bachelors,5.0,48756.0,62.811484968080336,16.59626584684802
Poland,Less than a Bachelors,4.0,47172.0,52.14826021933187,19.31101430844868
Poland,Bachelor’s degree,0.5,13872.0,52.14826021933187,19.31101430844868
Indonesia,Bachelor’s degree,2.0,10644.0,-2.221737936520542,117.42340756227364
United Kingdom,Bachelor’s degree,16.0,62820.0,53.91477348053706,-2.8531353951805545
Portugal,Bachelor’s degree,16.0,57588.0,39.63404977497817,-8.055765588295687
United Kingdom,Master’s degree,6.0,125639.0,53.91477348053706,-2.8531353951805545
United Kingdom,Bachelor’s degree,4.0,94230.0,53.91477348053706,-2.8531353951805545
United Kingdom,Post grad,27.0,62820.0,53.91477348053706,-2.8531353951805545
Spain,Master’s degree,5.0,31993.0,40.348656106226734,-3.6170206023873743
Germany,Master’s degree,9.0,161032.0,51.13372269040778,10.288485092742851
Slovenia,Less than a Bachelors,10.0,25596.0,46.12542205901039,14.938152320795732
Italy,Less than a Bachelors,3.0,37325.0,42.751183052964265,12.140788372235871
Netherlands,Bachelor’s degree,11.0,74651.0,52.298700374441786,5.512217100965399
India,Bachelor’s degree,4.0,19346.0,22.92500640740852,79.59370376325381
Austria,Less than a Bachelors,2.0,46068.0,47.6139487927463,14.076158884337072
Poland,Master’s degree,12.0,43008.0,52.14826021933187,19.31101430844868
Sweden,Bachelor’s degree,11.0,73140.0,62.811484968080336,16.59626584684802
United Kingdom,Bachelor’s degree,21.0,49752.0,53.91477348053706,-2.8531353951805545
India,Bachelor’s degree,4.0,25794.0,22.92500640740852,79.59370376325381
Germany,Bachelor’s degree,3.0,60787.0,51.13372269040778,10.288485092742851
Australia,Bachelor’s degree,7.0,88464.0,-25.730654779726077,134.50277547536595
United Kingdom,Bachelor’s degree,16.0,119357.0,53.91477348053706,-2.8531353951805545
Germany,Bachelor’s degree,1.0,42657.0,51.13372269040778,10.288485092742851
Norway,Bachelor’s degree,3.0,79853.0,69.15685630975351,15.468119955206761
United Kingdom,Master’s degree,10.0,126896.0,53.91477348053706,-2.8531353951805545
Hungary,Master’s degree,6.0,50712.0,47.19995117195427,19.357628627745918
Spain,Bachelor’s degree,8.0,28794.0,40.348656106226734,-3.6170206023873743
Germany,Master’s degree,10.0,89581.0,51.13372269040778,10.288485092742851
Spain,Post grad,16.0,46923.0,40.348656106226734,-3.6170206023873743
Norway,Master’s degree,15.0,98520.0,69.15685630975351,15.468119955206761
Germany,Bachelor’s degree,4.0,85315.0,51.13372269040778,10.288485092742851
Australia,Bachelor’s degree,5.0,176928.0,-25.730654779726077,134.50277547536595
Italy,Less than a Bachelors,4.0,24576.0,42.751183052964265,12.140788372235871
France,Bachelor’s degree,8.0,74651.0,42.46070432663372,-2.8766966992706267
India,Master’s degree,6.0,15480.0,22.92500640740852,79.59370376325381
United Kingdom,Bachelor’s degree,14.0,110563.0,53.91477348053706,-2.8531353951805545
United Kingdom,Bachelor’s degree,5.0,35179.0,53.91477348053706,-2.8531353951805545
Netherlands,Master’s degree,25.0,60248.0,52.298700374441786,5.512217100965399
United States of America,Bachelor’s degree,1.0,61400.0,45.70562800215178,-112.5994359115045
United Kingdom,Less than a Bachelors,25.0,62820.0,53.91477348053706,-2.8531353951805545
Turkey,Bachelor’s degree,2.0,20294.0,39.06837194061471,35.116900150938406
Poland,Master’s degree,10.0,46923.0,52.14826021933187,19.31101430844868
Italy,Bachelor’s degree,18.0,25956.0,42.751183052964265,12.140788372235871
Australia,Bachelor’s degree,1.0,169851.0,-25.730654779726077,134.50277547536595
United Kingdom,Bachelor’s degree,8.0,87948.0,53.91477348053706,-2.8531353951805545
United Kingdom,Bachelor’s degree,0.5,62820.0,53.91477348053706,-2.8531353951805545
Sweden,Bachelor’s degree,5.0,48756.0,62.811484968080336,16.59626584684802
Greece,Master’s degree,5.0,48480.0,39.066715899713955,22.719813447095053
Sweden,Bachelor’s degree,9.0,46320.0,62.811484968080336,16.59626584684802
Sweden,Master’s degree,11.0,59724.0,62.811484968080336,16.59626584684802
Italy,Bachelor’s degree,9.0,22395.0,42.751183052964265,12.140788372235871
Austria,Master’s degree,9.0,44364.0,47.6139487927463,14.076158884337072
Spain,Less than a Bachelors,23.0,51192.0,40.348656106226734,-3.6170206023873743
Portugal,Master’s degree,12.0,101312.0,39.63404977497817,-8.055765588295687
Germany,Master’s degree,3.0,69318.0,51.13372269040778,10.288485092742851
Germany,Master’s degree,10.0,85315.0,51.13372269040778,10.288485092742851
United Kingdom,Master’s degree,5.0,81666.0,53.91477348053706,-2.8531353951805545
South Africa,Bachelor’s degree,10.0,50575.0,-28.947033259979115,25.048013879861678
Norway,Bachelor’s degree,26.0,99765.0,69.15685630975351,15.468119955206761
United States of America,Bachelor’s degree,35.0,105000.0,45.70562800215178,-112.5994359115045
Netherlands,Bachelor’s degree,1.0,30708.0,52.298700374441786,5.512217100965399
India,Bachelor’s degree,3.0,16766.0,22.92500640740852,79.59370376325381
Mexico,Bachelor’s degree,6.0,110000.0,23.935371902244835,-102.5763495239869
Turkey,Less than a Bachelors,10.0,24804.0,39.06837194061471,35.116900150938406
United Kingdom,Post grad,5.0,50256.0,53.91477348053706,-2.8531353951805545
United Kingdom,Bachelor’s degree,3.0,73323.0,53.91477348053706,-2.8531353951805545
United States of America,Less than a Bachelors,5.0,135000.0,45.70562800215178,-112.5994359115045
United Kingdom,Bachelor’s degree,11.0,103024.0,53.91477348053706,-2.8531353951805545
United Kingdom,Master’s degree,0.5,42717.0,53.91477348053706,-2.8531353951805545
Finland,Bachelor’s degree,17.0,63984.0,64.50409403963651,26.211764610296353
Germany,Master’s degree,9.0,131172.0,51.13372269040778,10.288485092742851
United Kingdom,Bachelor’s degree,8.0,74127.0,53.91477348053706,-2.8531353951805545
Hungary,Master’s degree,28.0,50220.0,47.19995117195427,19.357628627745918
Sweden,Master’s degree,1.0,43884.0,62.811484968080336,16.59626584684802
Italy,Bachelor’s degree,2.0,31993.0,42.751183052964265,12.140788372235871
Poland,Master’s degree,1.0,31356.0,52.14826021933187,19.31101430844868
India,Bachelor’s degree,2.0,154764.0,22.92500640740852,79.59370376325381
Bulgaria,Bachelor’s degree,7.0,32712.0,42.7531187620217,25.19511095327711
India,Bachelor’s degree,4.0,39337.0,22.92500640740852,79.59370376325381
France,Master’s degree,21.0,85315.0,42.46070432663372,-2.8766966992706267
Russia,Bachelor’s degree,2.0,33252.0,61.98084075071274,96.87522325596434
Greece,Bachelor’s degree,0.5,12792.0,39.066715899713955,22.719813447095053
Ukraine,Master’s degree,7.0,67000.0,48.97301760592337,31.369528906580406
Italy,Less than a Bachelors,28.0,42657.0,42.751183052964265,12.140788372235871
France,Master’s degree,3.0,53322.0,42.46070432663372,-2.8766966992706267
Poland,Bachelor’s degree,3.0,17484.0,52.14826021933187,19.31101430844868
